age,experience,education,job_level,department,job_role,performance_rating,projects_completed,certifications,weekly_hours,overtime_hours,team_size,leadership_score,skill_match,years_in_role,promotion_count,employment_type,location_type,company_size,job_satisfaction,salary
41,18,Bachelors,Mid,HR,Analyst,3,10,7,40,17,7,4.072910868,5.946919772,8,0,Contract,Rural,Small,2,94737.21459
32,27,Masters,Senior,Finance,Clerk,2,9,0,43,7,12,8.821658393,4.911509754,2,4,Part-time,Semi-Urban,Medium,2,102044.4701
29,2,Masters,Mid,Finance,Engineer,5,11,3,30,12,8,6.617697504,6.441876246,1,3,Part-time,Semi-Urban,Medium,2,53485.949
58,27,Bachelors,Mid,Finance,Manager,1,11,7,31,16,6,4.012796695,2.845185329,4,1,Contract,Urban,Large,5,88511.01909
48,9,Bachelors,Junior,HR,Analyst,5,2,5,46,10,11,5.392838668,4.197029315,0,4,Part-time,Urban,Medium,5,88051.27385
31,18,Bachelors,Junior,Sales,Manager,1,19,5,38,15,13,3.776204562,5.791128767,8,2,Full-time,Rural,Large,1,75057.55908
47,28,PhD,Senior,Sales,Manager,3,18,9,31,0,12,9.080996857,9.766880565,5,0,Contract,Semi-Urban,Small,4,108156.2535
26,19,Bachelors,Mid,Finance,Engineer,2,15,8,39,5,8,5.505353204,6.541387225,7,2,Part-time,Urban,Medium,5,79962.01787
23,3,Bachelors,Junior,IT,Engineer,5,12,5,35,8,5,6.558703533,7.652723798,8,0,Full-time,Semi-Urban,Large,5,64224.97209
32,3,Bachelors,Junior,Finance,Engineer,5,4,2,51,7,1,6.09931716,5.102623998,0,2,Full-time,Urban,Small,1,56080.46596
34,13,PhD,Junior,Finance,Engineer,5,14,7,55,14,8,1.952535649,5.901315618,9,2,Full-time,Rural,Medium,5,82579.11439
30,16,Masters,Senior,Sales,Engineer,2,14,8,37,18,9,2.505524708,6.648829439,2,1,Part-time,Urban,Medium,4,82874.12003
58,29,Masters,Senior,HR,Manager,5,11,8,48,5,10,8.468222079,4.771477846,2,0,Full-time,Rural,Small,5,125430.9955
45,11,PhD,Junior,IT,Manager,1,3,3,45,17,2,2.661476691,6.81402972,7,0,Full-time,Urban,Large,2,78694.31235
51,18,Bachelors,Senior,IT,Engineer,1,19,7,41,16,1,5.758167377,8.479403028,4,4,Part-time,Urban,Medium,2,93756.45101
52,1,Masters,Mid,Sales,Clerk,2,15,8,47,7,1,7.681199997,8.016237116,4,1,Full-time,Semi-Urban,Large,4,51450.68454
48,23,Bachelors,Senior,Sales,Analyst,3,3,7,44,6,6,1.138981923,3.859071299,2,3,Part-time,Rural,Medium,3,94774.86748
51,29,Bachelors,Senior,Finance,Manager,2,5,3,36,11,14,8.414394883,9.301310681,1,3,Part-time,Rural,Small,4,127968.9677
49,26,Bachelors,Senior,Finance,Engineer,4,17,1,40,5,11,4.154839679,7.276017327,4,3,Full-time,Rural,Medium,2,117251.0605
40,18,Masters,Senior,Sales,Analyst,4,1,3,44,4,5,1.421983481,2.643267182,6,0,Full-time,Urban,Medium,4,101624.9041
22,15,Bachelors,Junior,IT,Engineer,5,2,6,47,18,10,4.896770332,8.786507805,5,4,Part-time,Semi-Urban,Medium,5,93725.5797
45,0,Bachelors,Mid,IT,Clerk,4,15,0,31,18,2,2.367687856,7.969801917,5,1,Contract,Rural,Small,5,54365.45016
36,10,Masters,Senior,IT,Engineer,2,13,7,57,5,9,5.758056346,4.016001695,3,0,Part-time,Rural,Medium,2,68759.25838
55,24,Bachelors,Mid,HR,Clerk,4,16,0,54,8,13,4.999186425,1.678550852,8,3,Part-time,Urban,Small,2,89578.44745
41,8,Masters,Mid,Sales,Manager,3,18,4,37,1,5,7.967351462,5.394132315,6,4,Full-time,Rural,Small,4,87418.31024
48,4,Masters,Mid,Finance,Engineer,4,7,9,57,13,5,3.07813625,1.347947106,9,4,Full-time,Urban,Large,3,46252.67278
32,23,Masters,Senior,Sales,Analyst,2,16,1,37,0,12,5.987589483,6.035535075,5,0,Full-time,Urban,Large,5,85716.23157
48,15,Masters,Senior,Finance,Manager,4,14,4,47,0,13,7.126727427,4.356866868,9,2,Contract,Urban,Small,2,77297.96767
34,28,PhD,Junior,HR,Clerk,3,17,9,38,18,3,4.434546751,8.88304516,3,0,Full-time,Urban,Small,3,100393.2009
25,18,Masters,Senior,IT,Analyst,5,1,9,55,14,13,7.518521609,4.683557966,2,0,Full-time,Rural,Large,1,94715.79117
54,19,Masters,Junior,IT,Clerk,1,4,4,37,8,10,4.723238967,7.87743138,6,0,Full-time,Urban,Medium,2,76318.15662
35,20,Bachelors,Junior,IT,Analyst,1,7,3,32,16,6,5.616557548,4.725041252,2,0,Part-time,Rural,Small,2,84783.60705
30,6,Masters,Junior,Finance,Engineer,5,19,9,34,1,11,6.868990199,7.251590919,5,0,Contract,Urban,Medium,3,73879.8993
45,11,PhD,Junior,IT,Manager,1,3,3,45,17,2,2.661476691,6.81402972,7,0,Full-time,Urban,Large,2,78694.31235
29,8,Masters,Senior,HR,Clerk,3,9,4,33,12,13,8.445968178,7.400105133,0,3,Full-time,Urban,Large,1,80866.09434
58,27,Bachelors,Mid,Finance,Manager,1,11,7,31,16,6,4.012796695,2.845185329,4,1,Contract,Urban,Large,5,88511.01909
55,25,Bachelors,Senior,HR,Engineer,2,6,4,46,3,12,6.651480695,5.482468354,7,1,Full-time,Rural,Medium,5,115306.4427
26,9,Masters,Mid,IT,Manager,4,17,0,34,2,3,5.150369608,7.926978205,2,2,Contract,Urban,Large,4,82637.74345
43,9,Bachelors,Junior,Sales,Engineer,2,14,9,30,1,14,3.955506545,5.879851263,9,3,Part-time,Urban,Small,4,84420.32806
43,21,Bachelors,Mid,Sales,Engineer,2,9,4,39,11,10,6.166889456,1.262502612,4,1,Full-time,Semi-Urban,Large,3,88443.89259
49,28,PhD,Senior,IT,Engineer,1,3,6,48,18,13,4.051615276,2.042141382,6,2,Full-time,Semi-Urban,Medium,1,96472.18494
47,9,Masters,Mid,IT,Clerk,1,3,0,54,7,2,6.61891245,2.727342072,4,3,Contract,Semi-Urban,Small,2,67753.72294
46,26,Masters,Mid,Finance,Manager,1,11,9,32,4,14,3.09047495,3.923591202,8,0,Contract,Urban,Medium,3,107683.7844
50,24,Masters,Mid,IT,Analyst,4,8,5,47,6,13,5.993978501,1.394019696,6,3,Full-time,Rural,Small,5,106390.8021
39,16,Bachelors,Junior,IT,Clerk,4,10,5,52,11,4,5.771707568,6.371175319,4,4,Part-time,Semi-Urban,Small,4,98155.11795
32,27,PhD,Senior,Sales,Analyst,1,8,4,55,0,13,5.013422449,4.636595126,8,0,Part-time,Rural,Medium,1,110410.3366
30,16,Masters,Senior,Sales,Engineer,2,14,8,37,18,9,2.505524708,6.648829439,2,1,Part-time,Urban,Medium,4,82874.12003
58,17,Bachelors,Junior,HR,Manager,1,6,8,54,5,1,5.675067185,3.543917307,9,3,Contract,Rural,Large,4,69022.76795
45,27,Masters,Mid,Sales,Clerk,3,18,1,40,4,11,5.524392913,6.466675204,7,4,Part-time,Urban,Small,2,124511.4032
50,17,Masters,Senior,IT,Analyst,5,6,4,44,1,8,2.492211741,3.157928018,9,0,Part-time,Rural,Large,5,75468.72536
31,19,Bachelors,Junior,HR,Manager,5,17,3,43,8,12,6.333234031,7.650584313,8,3,Contract,Urban,Large,3,110570.9352
26,26,Masters,Mid,Sales,Clerk,1,17,0,41,5,12,7.150920329,5.123772966,4,4,Part-time,Urban,Large,2,114986.4479
36,22,Bachelors,Junior,Sales,Engineer,5,11,9,41,9,4,3.555836943,8.946620221,7,4,Full-time,Semi-Urban,Medium,2,98887.78121
53,16,Bachelors,Mid,Finance,Analyst,1,18,1,45,5,11,9.218042515,1.801527645,7,3,Full-time,Urban,Small,2,68236.87569
54,2,Bachelors,Mid,HR,Analyst,3,17,6,43,19,3,9.693154031,8.857797453,6,3,Contract,Rural,Medium,3,53645.51097
35,23,Bachelors,Senior,IT,Analyst,4,9,1,50,4,1,9.264279208,5.668995104,8,2,Part-time,Rural,Small,3,123767.0733
31,12,Bachelors,Junior,HR,Engineer,4,13,8,54,14,8,1.233614938,3.953010254,2,4,Contract,Urban,Medium,5,62649.22724
45,11,PhD,Junior,IT,Manager,1,3,3,45,17,2,2.661476691,6.81402972,7,0,Full-time,Urban,Large,2,78694.31235
29,22,Masters,Mid,Sales,Clerk,5,11,1,57,8,6,1.936899382,8.529514661,1,2,Full-time,Rural,Medium,3,97633.31697
37,11,Bachelors,Junior,Sales,Analyst,1,19,6,45,14,14,2.290893676,5.92353259,8,2,Part-time,Urban,Small,5,76125.13278
41,6,Bachelors,Senior,Sales,Manager,2,8,2,46,7,9,4.695557862,8.096600553,5,4,Part-time,Rural,Medium,3,73916.47853
47,28,PhD,Senior,Sales,Manager,3,18,9,31,0,12,9.080996857,9.766880565,5,0,Contract,Semi-Urban,Small,4,108156.2535
32,14,Bachelors,Mid,Sales,Engineer,5,11,6,48,13,5,7.295706153,4.983092501,8,0,Full-time,Urban,Large,1,83227.41715
34,5,PhD,Mid,Sales,Manager,4,18,3,36,12,11,9.92240191,7.346280667,3,1,Full-time,Urban,Large,4,62708.93871
47,22,Masters,Junior,Finance,Manager,5,14,3,45,14,7,1.252432771,7.914027755,4,0,Part-time,Semi-Urban,Small,4,106553.2661
44,15,Masters,Junior,Sales,Manager,5,19,6,47,1,9,1.724119065,9.721098492,9,0,Contract,Rural,Large,5,79884.43726
48,12,Bachelors,Junior,Finance,Engineer,4,19,6,33,3,9,8.505803365,4.747241356,8,0,Part-time,Urban,Large,4,78879.49299
29,21,Bachelors,Junior,Finance,Manager,5,6,9,57,12,11,6.106541795,2.673031288,8,2,Part-time,Semi-Urban,Medium,1,90024.17934
31,12,Bachelors,Junior,HR,Engineer,4,13,8,54,14,8,1.233614938,3.953010254,2,4,Contract,Urban,Medium,5,62649.22724
38,5,PhD,Senior,Sales,Engineer,4,6,5,41,11,14,7.464773819,2.119916118,1,4,Contract,Semi-Urban,Large,4,78902.67316
31,18,Bachelors,Junior,Sales,Manager,1,19,5,38,15,13,3.776204562,5.791128767,8,2,Full-time,Rural,Large,1,75057.55908
34,13,PhD,Junior,Finance,Engineer,5,14,7,55,14,8,1.952535649,5.901315618,9,2,Full-time,Rural,Medium,5,82579.11439
26,22,Masters,Junior,IT,Clerk,4,17,1,44,19,9,6.594911173,9.971953685,7,0,Contract,Urban,Large,5,120909.2556
31,18,Bachelors,Junior,Sales,Manager,1,19,5,38,15,13,3.776204562,5.791128767,8,2,Full-time,Rural,Large,1,75057.55908
50,17,Masters,Senior,IT,Analyst,5,6,4,44,1,8,2.492211741,3.157928018,9,0,Part-time,Rural,Large,5,75468.72536
36,10,Masters,Senior,IT,Engineer,2,13,7,57,5,9,5.758056346,4.016001695,3,0,Part-time,Rural,Medium,2,68759.25838
42,1,Bachelors,Senior,IT,Engineer,2,5,0,32,16,13,1.929466118,1.490882234,3,4,Full-time,Semi-Urban,Medium,1,56891.5248
25,25,Masters,Junior,Finance,Clerk,1,7,4,35,3,9,6.681479891,3.824218862,8,1,Full-time,Urban,Large,2,103581.5425
50,7,Masters,Mid,HR,Analyst,4,17,1,39,19,13,2.144753909,2.314919988,1,4,Full-time,Semi-Urban,Small,3,50943.65789
51,7,Bachelors,Senior,IT,Engineer,5,1,7,51,2,11,9.351654896,8.527303455,6,2,Full-time,Semi-Urban,Large,2,76416.41904
40,18,Masters,Senior,Sales,Analyst,4,1,3,44,4,5,1.421983481,2.643267182,6,0,Full-time,Urban,Medium,4,101624.9041
32,9,PhD,Senior,Finance,Analyst,1,13,6,50,4,2,2.842334869,1.768498895,0,4,Part-time,Urban,Medium,3,68734.53354
33,16,Bachelors,Senior,Finance,Engineer,1,1,2,41,0,2,5.429570881,8.666691132,3,0,Part-time,Rural,Medium,4,77785.60024
57,4,Masters,Senior,Finance,Engineer,1,18,6,50,11,7,5.981129071,2.132582251,3,3,Contract,Semi-Urban,Medium,4,68909.22777
37,29,PhD,Mid,Finance,Analyst,2,9,6,36,2,13,8.140049058,2.784758279,9,4,Part-time,Semi-Urban,Small,5,100995.759
43,13,PhD,Mid,Finance,Analyst,5,5,8,42,5,2,2.608340934,8.566991116,6,1,Contract,Semi-Urban,Large,1,98680.73027
25,4,Masters,Mid,Sales,Engineer,5,5,9,38,16,9,2.697264322,6.042316373,4,2,Part-time,Urban,Large,3,70389.04397
53,23,Masters,Senior,Sales,Analyst,3,19,5,41,11,10,4.224973684,5.544575725,6,3,Contract,Rural,Small,2,86966.46455
58,21,Masters,Senior,IT,Analyst,5,8,8,56,4,10,3.666481368,7.181619954,1,0,Full-time,Rural,Medium,4,94994.42531
59,22,Bachelors,Junior,Finance,Manager,1,1,4,39,16,6,2.761785523,6.850364796,1,4,Part-time,Rural,Medium,2,98856.22328
46,19,Bachelors,Mid,HR,Manager,2,16,6,46,2,9,8.242085182,7.332846079,0,4,Part-time,Rural,Large,2,83245.50048
33,6,PhD,Junior,IT,Clerk,4,13,1,48,10,12,2.800110376,9.991587513,9,3,Part-time,Rural,Small,3,72728.01539
32,18,PhD,Mid,Finance,Manager,2,8,2,46,15,1,8.317461669,1.582797689,6,2,Full-time,Semi-Urban,Large,1,92230.8189
36,10,Masters,Senior,IT,Engineer,2,13,7,57,5,9,5.758056346,4.016001695,3,0,Part-time,Rural,Medium,2,68759.25838
43,2,Masters,Junior,IT,Analyst,1,14,6,32,7,2,3.772832166,6.33284714,3,2,Part-time,Urban,Medium,2,47903.24873
59,22,Bachelors,Junior,Finance,Manager,1,1,4,39,16,6,2.761785523,6.850364796,1,4,Part-time,Rural,Medium,2,98856.22328
56,6,Masters,Mid,HR,Engineer,3,4,6,54,8,1,2.490966656,4.153046252,5,0,Part-time,Rural,Medium,1,56504.62216
37,4,PhD,Mid,Sales,Engineer,1,4,9,59,14,1,1.173124636,2.338009682,3,0,Contract,Urban,Medium,4,37920.73625
37,5,Bachelors,Junior,HR,Clerk,1,12,3,45,9,10,2.067196783,1.758889092,8,3,Part-time,Rural,Medium,4,54763.86369
58,17,Bachelors,Junior,HR,Manager,1,6,8,54,5,1,5.675067185,3.543917307,9,3,Contract,Rural,Large,4,69022.76795
55,25,PhD,Junior,HR,Manager,4,6,6,47,11,9,5.31100931,2.148150814,8,1,Full-time,Semi-Urban,Small,2,90458.79029
51,18,Bachelors,Senior,IT,Engineer,1,19,7,41,16,1,5.758167377,8.479403028,4,4,Part-time,Urban,Medium,2,93756.45101
23,10,Bachelors,Senior,Finance,Clerk,1,14,0,51,5,9,2.74618569,4.333806375,0,0,Contract,Rural,Small,3,58872.75334
42,7,PhD,Senior,IT,Analyst,4,9,2,37,18,3,5.565417315,8.836824487,7,3,Full-time,Rural,Large,1,87770.6067
32,9,PhD,Senior,Finance,Analyst,1,13,6,50,4,2,2.842334869,1.768498895,0,4,Part-time,Urban,Medium,3,68734.53354
42,2,Bachelors,Mid,Sales,Manager,4,12,7,33,1,12,7.437125138,4.910552616,4,4,Contract,Rural,Medium,4,49532.78828
29,8,Masters,Senior,HR,Clerk,3,9,4,33,12,13,8.445968178,7.400105133,0,3,Full-time,Urban,Large,1,80866.09434
23,2,PhD,Senior,HR,Clerk,5,1,1,37,10,2,2.244037869,9.717595762,6,0,Contract,Urban,Small,2,63044.15278
46,6,Masters,Senior,IT,Analyst,5,11,9,45,8,6,6.172612048,3.047190487,5,0,Full-time,Rural,Large,4,81211.24063
49,3,Masters,Senior,Finance,Engineer,2,13,8,47,19,14,8.515475772,1.153441904,8,3,Part-time,Rural,Medium,1,45598.60606
35,2,PhD,Junior,Finance,Analyst,3,5,2,55,9,8,6.386020516,2.732435628,5,2,Part-time,Semi-Urban,Small,3,59399.94327
26,29,Masters,Junior,IT,Analyst,1,10,1,33,0,14,6.576695144,4.70258537,9,1,Contract,Urban,Small,5,115291.7976
41,21,Masters,Junior,Finance,Analyst,1,5,4,43,8,11,2.288070553,4.049582888,6,1,Full-time,Semi-Urban,Large,5,89951.57002
31,26,PhD,Junior,Sales,Engineer,3,15,0,45,3,14,9.526527603,1.45256429,9,2,Full-time,Rural,Large,3,110933.6048
28,27,PhD,Junior,Sales,Clerk,2,15,9,51,15,13,7.783013448,9.255549063,1,3,Contract,Urban,Medium,4,124769.6723
32,27,PhD,Senior,Sales,Analyst,1,8,4,55,0,13,5.013422449,4.636595126,8,0,Part-time,Rural,Medium,1,110410.3366
50,3,Masters,Junior,Finance,Analyst,2,19,8,30,3,6,7.982277525,8.644853831,5,4,Full-time,Urban,Large,1,62997.10212
47,22,Masters,Junior,Finance,Manager,5,14,3,45,14,7,1.252432771,7.914027755,4,0,Part-time,Semi-Urban,Small,4,106553.2661
52,7,Masters,Senior,Sales,Analyst,1,14,6,42,5,3,3.623887098,2.663091035,6,0,Full-time,Urban,Medium,1,44807.59634
48,15,Masters,Senior,Finance,Manager,4,14,4,47,0,13,7.126727427,4.356866868,9,2,Contract,Urban,Small,2,77297.96767
